query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
10,10,xgboost,Sklearn,19989.616870880127,473.3250141143799,56623.78215789795,58.5324764251709,0.0,56682.382583618164
100,100,xgboost,Sklearn,17604.16340827942,252.19225883483887,17051.42903327942,55.9840202331543,0.0,17107.4538230896
1000,1000,xgboost,Sklearn,17584.118604660034,257.19547271728516,3555.772542953491,57.309627532958984,0.0,3613.121747970581
10000,10000,xgboost,Sklearn,17476.877212524414,254.11152839660645,3315.913438796997,55.36699295043945,0.0,3371.3252544403076
236750,236750,xgboost,Sklearn,17572.425603866577,251.71923637390137,3263.328790664673,54.38065528869629,0.0,3317.753553390503
10,10,xgboost,ONNXCPU,17622.654676437378,254.72497940063477,92805.13191223145,53.82204055786133,780.7929515838623,93639.79864120483
100,100,xgboost,ONNXCPU,17618.237018585205,252.44593620300293,3829.85782623291,58.45832824707031,684.7405433654785,4573.131561279297
1000,1000,xgboost,ONNXCPU,17897.022247314453,250.6570816040039,3965.6968116760254,66.6050910949707,696.467399597168,4728.819131851196
10000,10000,xgboost,ONNXCPU,17552.810668945312,255.1138401031494,5384.692668914795,65.49620628356934,731.2681674957275,6181.516408920288
236750,236750,xgboost,ONNXCPU,17689.25166130066,252.36225128173828,9352.717876434326,53.49421501159668,714.8056030273438,10121.070146560669
10,10,xgboost,HummingbirdPytorchCPU,17704.097270965576,253.42941284179688,41818.95422935486,56.653738021850586,13293.69568824768,55169.37208175659
100,100,xgboost,HummingbirdPytorchCPU,17787.18662261963,254.10795211791992,18300.55832862854,57.22951889038086,9431.589603424072,27789.44420814514
1000,1000,xgboost,HummingbirdPytorchCPU,17573.18067550659,251.4495849609375,16645.271062850952,58.38775634765625,9421.184062957764,26124.92275238037
10000,10000,xgboost,HummingbirdPytorchCPU,17501.728296279907,251.63722038269043,43205.732583999634,56.80036544799805,9441.129207611084,52703.73344421387
236750,236750,xgboost,HummingbirdPytorchCPU,17660.22253036499,254.1337013244629,43363.98911476135,55.582523345947266,9460.411548614502,52880.05447387695
10,10,xgboost,HummingbirdTorchScriptCPU,17697.829723358154,252.00128555297852,25952.653884887695,54.941654205322266,9637.358665466309,35645.023822784424
100,100,xgboost,HummingbirdTorchScriptCPU,18218.329429626465,255.1884651184082,15596.681594848633,57.090044021606445,9698.967456817627,25352.811574935913
1000,1000,xgboost,HummingbirdTorchScriptCPU,17647.498607635498,252.122163772583,18573.086738586426,55.33146858215332,10239.753246307373,28868.242263793945
10000,10000,xgboost,HummingbirdTorchScriptCPU,17668.87331008911,253.28874588012695,35978.601932525635,54.92401123046875,19050.907373428345,55084.51271057129
236750,236750,xgboost,HummingbirdTorchScriptCPU,17800.878763198853,251.80888175964355,35479.827642440796,53.876399993896484,227739.27688598633,263273.05483818054
10,10,xgboost,HummingbirdTVMCPU,17589.393377304077,250.98419189453125,16308.300018310547,134.81783866882324,16322.593927383423,32765.816926956177
100,100,xgboost,HummingbirdTVMCPU,17594.634532928467,252.16341018676758,6250.542879104614,139.88542556762695,27552.36053466797,33942.88420677185
1000,1000,xgboost,HummingbirdTVMCPU,17590.117692947388,252.72274017333984,5738.3410930633545,137.9544734954834,28554.246187210083,34430.63735961914
10000,10000,xgboost,HummingbirdTVMCPU,17678.56526374817,251.77597999572754,6581.605911254883,136.40213012695312,43245.882511138916,49964.026927948
236750,236750,xgboost,HummingbirdTVMCPU,17561.914443969727,251.65820121765137,6892.226696014404,134.53173637390137,233896.87514305115,240923.75016212463
10,10,xgboost,TreeLite,17697.485208511353,252.87437438964844,14770.766973495483,136.9490623474121,5.646705627441406,14913.46549987793
100,100,xgboost,TreeLite,18208.151817321777,250.4875659942627,6681.684494018555,134.09090042114258,0.8656978607177734,6816.733598709106
1000,1000,xgboost,TreeLite,18144.437551498413,252.91872024536133,5861.023187637329,132.10391998291016,0.9076595306396484,5994.127988815308
10000,10000,xgboost,TreeLite,17855.713605880737,252.57253646850586,7159.633636474609,138.9446258544922,0.9915828704833984,7302.543878555298
236750,236750,xgboost,TreeLite,17811.076879501343,251.91974639892578,6179.425954818726,94.71845626831055,0.8435249328613281,6356.094837188721
10,10,lightgbm,Sklearn,17982.74326324463,705.6295871734619,24075.57487487793,56.60843849182129,0.0,24132.228136062622
100,100,lightgbm,Sklearn,17852.850437164307,658.4300994873047,10632.082462310791,55.39894104003906,0.0,10687.527179718018
1000,1000,lightgbm,Sklearn,17982.258796691895,670.3972816467285,9437.787055969238,54.659366607666016,0.0,9492.487907409668
10000,10000,lightgbm,Sklearn,17836.381196975708,664.3931865692139,9495.361804962158,54.92687225341797,0.0,9550.333499908447
236750,236750,lightgbm,Sklearn,17878.435850143433,659.569263458252,9353.597640991211,53.917884826660156,0.0,9407.561302185059
10,10,lightgbm,ONNXCPU,18120.704412460327,665.1487350463867,97766.00480079651,54.34441566467285,659.461498260498,98479.86102104187
100,100,lightgbm,ONNXCPU,18087.830781936646,658.9930057525635,3941.065549850464,58.5024356842041,635.8218193054199,4635.444402694702
1000,1000,lightgbm,ONNXCPU,17889.233827590942,662.3272895812988,4073.8365650177,65.39011001586914,636.2371444702148,4775.520324707031
10000,10000,lightgbm,ONNXCPU,17880.13505935669,654.7703742980957,5487.047910690308,66.03479385375977,626.8327236175537,6179.974555969238
236750,236750,lightgbm,ONNXCPU,17895.57123184204,658.9548587799072,9505.942344665527,54.26192283630371,633.591890335083,10193.855047225952
