query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,randomforest,HummingbirdPytorchGPU,32594.414710998535,823.1832981109619,210448.3871459961,11439.274787902832,17658.660650253296,239546.39720916748
1000,1000,randomforest,HummingbirdPytorchGPU,32395.029067993164,513.9524936676025,140224.80607032776,12377.31122970581,12434.299230575562,165036.4990234375
10000,10000,randomforest,HummingbirdPytorchGPU,32309.868812561035,515.9342288970947,134662.60313987732,11358.33764076233,12534.184694290161,158555.19819259644
100000,100000,randomforest,HummingbirdPytorchGPU,32433.810472488403,509.57536697387695,134994.02713775635,11285.446643829346,12529.21724319458,158808.7649345398
100,100,randomforest,HummingbirdTorchScriptGPU,33024.87111091614,519.2856788635254,139158.76746177673,11631.56008720398,11980.273485183716,162770.67875862122
1000,1000,randomforest,HummingbirdTorchScriptGPU,31663.4361743927,515.8343315124512,88354.18653488159,12418.970108032227,11593.73664855957,112366.97006225586
10000,10000,randomforest,HummingbirdTorchScriptGPU,32422.07407951355,508.7301731109619,83269.25587654114,11626.755237579346,11767.823696136475,106663.91015052795
100,100,randomforest,ONNXGPU,32978.665351867676,517.1182155609131,536620.4028129578,11345.570802688599,30614.701747894287,578580.7387828827
1000,1000,randomforest,ONNXGPU,32344.566345214844,517.0462131500244,358278.20801734924,11354.99620437622,23154.2387008667,392787.5065803528
10000,10000,randomforest,ONNXGPU,32307.353496551514,516.2172317504883,310388.17715644836,11361.733675003052,21735.137701034546,343485.1167201996
100000,100000,randomforest,ONNXGPU,31893.555402755737,513.8463973999023,307010.08200645447,11520.02477645874,26801.335096359253,345331.5098285675
1000000,1000000,randomforest,ONNXGPU,32590.940713882446,521.1782455444336,320670.6554889679,11885.428667068481,22335.819005966187,354891.96133613586
23013804,23013804,randomforest,ONNXGPU,31672.759294509888,517.8825855255127,313529.5672416687,11194.147825241089,23240.670680999756,347964.4639492035
100,100,randomforest,HummingbirdTVMGPU,32487.61749267578,509.3579292297363,86775.61640739441,11790.117740631104,34878.119230270386,133443.95208358765
1000,1000,randomforest,HummingbirdTVMGPU,32821.86412811279,515.9478187561035,31095.326900482178,12211.763858795166,43509.05466079712,86816.24054908752
