query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
1,1,xgboost,Sklearn,27276.10207,62.29734421,696125.9842,168.628931,0,696294.6553
10,10,xgboost,Sklearn,21944.3872,61.17463112,79741.04548,175.5361557,0,79916.62526
100,100,xgboost,Sklearn,21946.01941,61.25116348,13375.79656,161.945343,0,13537.78839
1000,1000,xgboost,Sklearn,21899.32489,60.87636948,2266.804695,165.9886837,0,2432.835817
10000,10000,xgboost,Sklearn,21615.11254,60.43124199,1659.613609,163.5773182,0,1823.251724
236750,236750,xgboost,Sklearn,22732.65958,60.76622009,1555.990219,165.173769,0,1721.219063
1,1,xgboost,HummingbirdPytorchCPU,21917.71173,61.21635437,169695.8535,164.8936272,9199.595451,179060.4045
10,10,xgboost,HummingbirdPytorchCPU,21615.02647,61.02871895,27110.57234,178.8232327,4601.219177,31890.67626
100,100,xgboost,HummingbirdPytorchCPU,21938.01379,61.87772751,12490.839,163.9494896,4552.964687,17207.8197
1000,1000,xgboost,HummingbirdPytorchCPU,22128.37696,61.23113632,6147.165775,160.9330177,4578.062057,10886.22355
10000,10000,xgboost,HummingbirdPytorchCPU,21805.57752,60.76145172,12789.88242,162.7836227,4534.153223,17486.88626
236750,236750,xgboost,HummingbirdPytorchCPU,21951.29871,61.2847805,15885.8552,165.1439667,4533.571959,20584.65171
1,1,xgboost,HummingbirdTorchScriptCPU,21964.94555,60.82296371,84737.66279,160.138607,4770.480871,89668.34021
10,10,xgboost,HummingbirdTorchScriptCPU,22167.02104,61.61117554,14851.90797,163.588047,4761.121511,19776.67999
100,100,xgboost,HummingbirdTorchScriptCPU,22178.63321,61.6569519,7645.544052,171.7321873,4744.019747,12561.35607
1000,1000,xgboost,HummingbirdTorchScriptCPU,22151.33619,62.68286705,4740.744829,162.1789932,4941.714048,9844.709873
10000,10000,xgboost,HummingbirdTorchScriptCPU,21684.09467,61.35940552,6968.043327,157.3011875,7916.623592,15042.04106
236750,236750,xgboost,HummingbirdTorchScriptCPU,21831.34675,61.14506721,13190.61899,165.6525135,84679.76689,98036.10086
1,1,xgboost,HummingbirdTVMCPU,22136.94096,61.58971786,125937.6843,349.1778374,12447.07704,138734.0257
10,10,xgboost,HummingbirdTVMCPU,22109.67636,61.28191948,17748.04544,345.692873,11847.42808,29941.23769
100,100,xgboost,HummingbirdTVMCPU,22041.45098,61.82050705,5141.341686,350.3475189,20544.72375,26036.48543
1000,1000,xgboost,HummingbirdTVMCPU,21781.20613,62.68334389,3998.310804,345.6289768,20877.60067,25221.61531
10000,10000,xgboost,HummingbirdTVMCPU,21788.03229,60.72759628,5288.224697,345.4935551,24924.15977,30557.95622
236750,236750,xgboost,HummingbirdTVMCPU,22011.62505,61.97309494,5389.644384,333.947897,92293.81204,98017.50326
1,1,xgboost,TreeLite,23199.471,63.3456707,38190.48977,634.9036694,4.788160324,38830.24478
10,10,xgboost,TreeLite,23160.34245,62.74461746,9461.146116,350.438118,1.156806946,9812.826872
100,100,xgboost,TreeLite,22756.44827,62.69574165,3731.085062,370.0811863,1.086950302,4102.385998
1000,1000,xgboost,TreeLite,23177.59037,63.3020401,3087.129593,347.192049,1.053094864,3435.468912
10000,10000,xgboost,TreeLite,22469.47312,63.87662888,4476.511002,337.0244503,1.116991043,4817.93046
236750,236750,xgboost,TreeLite,22641.52789,62.52360344,3410.772324,196.3222027,1.2383461,3708.502293
1,1,xgboost,ONNXCPU,22606.11391,65.06872177,12919.28363,175.3277779,188.6432171,13283.32686
10,10,xgboost,ONNXCPU,22849.63179,65.11664391,22190.62233,161.1180305,131.1211586,22482.92494
100,100,xgboost,ONNXCPU,22367.41781,63.45415115,2335.166454,175.2045155,128.7014484,2639.187813
1000,1000,xgboost,ONNXCPU,22681.2346,62.13760376,2157.50885,182.0693016,127.7551651,2467.405081
10000,10000,xgboost,ONNXCPU,22708.4229,62.72530556,2541.815519,171.7655659,133.2941055,2846.951962
236750,236750,xgboost,ONNXCPU,22889.33778,62.70098686,4066.634178,160.4673862,129.5087337,4356.684923
236750,1,xgboost,TFDF,22720.63828,61.6080761,1865494.312,190.9997463,47407.5458,1913092.938
236750,10,xgboost,TFDF,24356.67467,72.01433182,207589.91,153.2080173,46233.41942,253976.6083
236750,100,xgboost,TFDF,23944.50879,63.50803375,31575.85311,157.4347019,45150.0237,76883.3828
236750,1000,xgboost,TFDF,24158.23984,62.46399879,15592.7856,162.1069908,46017.7958,61772.75205
236750,10000,xgboost,TFDF,21854.28476,61.00296974,18149.7786,158.178091,44419.91997,62727.93603
236750,236750,xgboost,TFDF,23050.84562,62.04199791,29423.34342,160.0482464,45293.12038,74876.58525
