7353840,100,randomforest,TFDF,4495.051145553589,52.49905586242676,19041.619777679443,971.9443321228027,3477.9036045074463,23491.54281616211
7353840,1000,randomforest,TFDF,4509.348630905151,52.27398872375488,2821.909189224243,975.830078125,3472.048759460449,7269.862651824951
7353840,10000,randomforest,TFDF,4410.2513790130615,52.46138572692871,1163.4674072265625,998.4393119812012,3541.863441467285,5703.848123550415
7353840,100000,randomforest,TFDF,4424.777030944824,54.100751876831055,1001.8887519836426,973.8750457763672,3537.1830463409424,5513.018608093262
7353840,1000000,randomforest,TFDF,4355.595827102661,51.67341232299805,999.9048709869385,969.7723388671875,3478.4746170043945,5448.224782943726
7353840,7353840,randomforest,TFDF,4436.880350112915,51.842451095581055,1053.0154705047607,1071.8715190887451,3515.834093093872,5640.802383422852
1,1,randomforest,ONNXCPU,4432.813405990601,51.757097244262695,25249.446868896484,991.0266399383545,24.96814727783203,26265.504837036133
10,10,randomforest,ONNXCPU,4444.1328048706055,51.70726776123047,3259.9613666534424,997.3030090332031,26.096582412719727,4283.426761627197
100,100,randomforest,ONNXCPU,4462.634325027466,52.21724510192871,2089.266777038574,977.0033359527588,25.88820457458496,3092.273712158203
1000,1000,randomforest,ONNXCPU,4354.265928268433,51.89704895019531,1336.5027904510498,965.4734134674072,26.10158920288086,2328.1514644622803
10000,10000,randomforest,ONNXCPU,4352.928876876831,51.73897743225098,1237.1025085449219,997.8022575378418,24.961233139038086,2259.936809539795
100000,100000,randomforest,ONNXCPU,4439.552545547485,52.251338958740234,1067.3351287841797,992.516040802002,27.060270309448242,2086.9855880737305
1000000,1000000,randomforest,ONNXCPU,4399.871826171875,54.08835411071777,1602.1997928619385,1004.0771961212158,28.522253036499023,2634.8841190338135
7353840,7353840,randomforest,ONNXCPU,4373.147964477539,51.58042907714844,1921.4770793914795,1013.6675834655762,27.67205238342285,2962.8913402557373
1,1,xgboost,Sklearn,4432.900190353394,43.175697326660156,4038398.52142334,991.3654327392578,0.0,4039389.9598121643
10,10,xgboost,Sklearn,4492.207765579224,43.61772537231445,402975.21710395813,1019.5515155792236,0.0,403994.8265552521
100,100,xgboost,Sklearn,4481.0850620269775,42.82546043395996,40625.818490982056,985.9046936035156,0.0,41611.811876297
1000,1000,xgboost,Sklearn,4430.667161941528,43.81203651428223,4356.228351593018,992.00439453125,0.0,5348.292112350464
10000,10000,xgboost,Sklearn,4492.029428482056,43.90525817871094,633.6190700531006,984.8237037658691,0.0,1618.5040473937988
100000,100000,xgboost,Sklearn,4442.610502243042,43.321847915649414,231.88400268554688,1111.5341186523438,0.0,1343.4696197509766
1000000,1000000,xgboost,Sklearn,4475.967168807983,43.23101043701172,200.67381858825684,1084.24973487854,0.0,1284.980297088623
7353840,7353840,xgboost,Sklearn,4421.195030212402,45.54271697998047,206.35318756103516,1042.8142547607422,0.0,1249.232292175293
1,1,xgboost,TreeLite,4431.954383850098,47.06549644470215,105059.44848060608,4059.602975845337,1.0881423950195312,109120.20444869995
10,10,xgboost,TreeLite,4494.041681289673,44.231414794921875,20293.118238449097,1159.9464416503906,1.1744499206542969,21454.32472229004
100,100,xgboost,TreeLite,4405.286550521851,44.2657470703125,2424.363851547241,1199.0573406219482,1.1277198791503906,3624.67622756958
1000,1000,xgboost,TreeLite,4477.7843952178955,43.09821128845215,493.8781261444092,1188.6060237884521,1.1377334594726562,1683.708906173706
10000,10000,xgboost,TreeLite,4409.657955169678,43.46489906311035,294.3582534790039,1176.823377609253,1.0533332824707031,1472.3362922668457
100000,100000,xgboost,TreeLite,4408.346891403198,47.942399978637695,249.86886978149414,1228.8167476654053,1.1730194091796875,1479.9482822418213
1000000,1000000,xgboost,TreeLite,4400.645732879639,43.32685470581055,302.45280265808105,1184.8933696746826,1.1515617370605469,1488.616943359375
7353840,7353840,xgboost,TreeLite,4381.840229034424,43.254852294921875,305.72032928466797,1103.4026145935059,1.1360645294189453,1416.7723655700684
1,1,xgboost,HummingbirdPytorchCPU,4377.200603485107,48.19226264953613,527673.3245849609,1010.0204944610596,1797.8549003601074,530481.2948703766
10,10,xgboost,HummingbirdPytorchCPU,4469.175338745117,44.38424110412598,54694.55885887146,1067.004919052124,1807.654857635498,57569.292306900024
100,100,xgboost,HummingbirdPytorchCPU,4429.7943115234375,48.566579818725586,6740.63515663147,999.5923042297363,1806.3139915466309,9546.656847000122
1000,1000,xgboost,HummingbirdPytorchCPU,4455.019474029541,44.0983772277832,1173.060655593872,1091.2301540374756,1797.1351146697998,4061.5105628967285
10000,10000,xgboost,HummingbirdPytorchCPU,4375.3862380981445,47.54161834716797,385.1187229156494,1033.0963134765625,1796.7324256896973,3215.0301933288574
100000,100000,xgboost,HummingbirdPytorchCPU,4382.624387741089,45.33195495605469,275.3937244415283,999.2587566375732,1829.8518657684326,3104.57444190979
1000000,1000000,xgboost,HummingbirdPytorchCPU,4435.293197631836,45.00627517700195,452.93617248535156,1030.8494567871094,1831.881046295166,3315.744400024414
7353840,7353840,xgboost,HummingbirdPytorchCPU,4409.830570220947,44.306039810180664,454.64134216308594,1016.5443420410156,1794.6465015411377,3265.9144401550293
1,1,xgboost,HummingbirdTorchScriptCPU,4381.3934326171875,43.08938980102539,484926.29504203796,965.9144878387451,1917.1066284179688,487809.4017505646
10,10,xgboost,HummingbirdTorchScriptCPU,4460.55269241333,42.885780334472656,51055.52577972412,988.0828857421875,1904.6456813812256,53948.326110839844
100,100,xgboost,HummingbirdTorchScriptCPU,4476.876258850098,45.17364501953125,6130.409002304077,1036.1897945404053,1972.3060131072998,9139.025211334229
1000,1000,xgboost,HummingbirdTorchScriptCPU,4419.326305389404,44.49057579040527,1101.0146141052246,1005.4612159729004,1956.2199115753174,4062.769651412964
10000,10000,xgboost,HummingbirdTorchScriptCPU,4463.860273361206,43.69163513183594,397.61996269226074,1023.6284732818604,1910.9444618225098,3332.2622776031494
100000,100000,xgboost,HummingbirdTorchScriptCPU,4415.8501625061035,45.84312438964844,261.9938850402832,1006.89697265625,2029.8566818237305,3298.8178730010986
1000000,1000000,xgboost,HummingbirdTorchScriptCPU,4386.205434799194,43.070316314697266,431.0297966003418,1065.2410984039307,3042.860507965088,4539.20316696167
7353840,7353840,xgboost,HummingbirdTorchScriptCPU,4351.3665199279785,43.68424415588379,446.1207389831543,982.4938774108887,3687.817335128784,5116.504430770874
1,1,xgboost,HummingbirdTVMCPU,4372.206449508667,43.18380355834961,685562.2267723083,1211.6825580596924,4575.023651123047,691349.0138053894
10,10,xgboost,HummingbirdTVMCPU,4397.178649902344,43.12396049499512,68484.26556587219,1201.5459537506104,5221.95839881897,74907.84931182861
100,100,xgboost,HummingbirdTVMCPU,4363.3856773376465,43.04242134094238,7603.178024291992,1274.817943572998,5177.318334579468,14055.389642715454
1000,1000,xgboost,HummingbirdTVMCPU,4451.3914585113525,45.684099197387695,1265.7740116119385,1240.044355392456,5244.169473648071,7750.064849853516
10000,10000,xgboost,HummingbirdTVMCPU,4510.773181915283,42.899131774902344,579.1006088256836,1190.950870513916,5299.677848815918,7069.8182582855225
100000,100000,xgboost,HummingbirdTVMCPU,4423.388957977295,43.146610260009766,513.4704113006592,1328.8984298706055,5501.803636550903,7344.257354736328
1000000,1000000,xgboost,HummingbirdTVMCPU,4424.617528915405,43.56884956359863,541.987419128418,1174.2801666259766,6834.075450897217,8550.434350967407
7353840,7353840,xgboost,HummingbirdTVMCPU,4426.993131637573,42.85478591918945,525.1162052154541,1051.741600036621,8688.397645950317,10265.354633331299
7353840,1,xgboost,TFDF,4426.536798477173,43.14017295837402,1711403.1801223755,1243.403673171997,3279.7296047210693,1715926.404953003
7353840,10,xgboost,TFDF,4450.875282287598,43.96772384643555,177004.9750804901,1104.919195175171,3396.7573642730713,181506.73532485962
7353840,100,xgboost,TFDF,4415.433645248413,43.09487342834473,18240.527868270874,994.1980838775635,3278.5847187042236,22513.387203216553
7353840,1000,xgboost,TFDF,4533.661842346191,43.192386627197266,2397.9873657226562,955.8002948760986,3363.3134365081787,6717.177629470825
7353840,10000,xgboost,TFDF,4366.334438323975,42.940616607666016,871.4244365692139,1020.5059051513672,3264.3418312072754,5156.349420547485
7353840,100000,xgboost,TFDF,4414.040565490723,43.413639068603516,692.542314529419,995.9502220153809,3290.2328968048096,4978.799343109131
7353840,1000000,xgboost,TFDF,4454.625844955444,42.79828071594238,715.6510353088379,955.1141262054443,3439.9983882904053,5110.850811004639
7353840,7353840,xgboost,TFDF,4418.474435806274,42.95539855957031,732.7892780303955,965.2144908905029,3286.8406772613525,4984.9207401275635
1,1,xgboost,ONNXCPU,4403.922319412231,45.427799224853516,26576.02882385254,978.1153202056885,28.007984161376953,27582.241535186768
10,10,xgboost,ONNXCPU,4385.256767272949,43.03407669067383,2977.330446243286,1066.9598579406738,24.342060089111328,4068.697214126587
100,100,xgboost,ONNXCPU,4447.2715854644775,42.855024337768555,1577.599048614502,1007.190465927124,26.39007568359375,2611.2992763519287
1000,1000,xgboost,ONNXCPU,4443.473100662231,43.64371299743652,900.7444381713867,1002.4857521057129,24.595022201538086,1927.8974533081055
10000,10000,xgboost,ONNXCPU,4517.823696136475,47.23930358886719,816.1447048187256,1022.3956108093262,24.683237075805664,1863.2969856262207
100000,100000,xgboost,ONNXCPU,4450.2198696136475,46.808719635009766,851.2625694274902,971.9727039337158,27.564525604248047,1850.8880138397217
1000000,1000000,xgboost,ONNXCPU,4405.965566635132,42.99187660217285,1293.6203479766846,1001.5263557434082,26.962995529174805,2322.1828937530518
7353840,7353840,xgboost,ONNXCPU,4711.67254447937,46.41461372375488,1510.990858078003,1011.5861892700195,27.582645416259766,2550.2352714538574
1,1,lightgbm,Sklearn,4410.037279129028,654.1998386383057,564658.1027507782,1026.3957977294922,0.0,565684.5638751984
10,10,lightgbm,Sklearn,4438.771963119507,648.2720375061035,55679.39901351929,976.6614437103271,0.0,56656.12077713013
100,100,lightgbm,Sklearn,4347.329378128052,663.3551120758057,5884.636402130127,1032.8361988067627,0.0,6917.530059814453
1000,1000,lightgbm,Sklearn,4380.358934402466,648.5838890075684,974.6925830841064,977.5795936584473,0.0,1952.3310661315918
10000,10000,lightgbm,Sklearn,4465.278625488281,669.9285507202148,453.0947208404541,988.9886379241943,0.0,1442.1586990356445
100000,100000,lightgbm,Sklearn,4442.498207092285,651.9167423248291,297.25027084350586,995.2943325042725,0.0,1292.6006317138672
1000000,1000000,lightgbm,Sklearn,4500.641107559204,657.4347019195557,282.5038433074951,962.6650810241699,0.0,1245.2304363250732
7353840,7353840,lightgbm,Sklearn,4425.494909286499,672.4371910095215,295.4440116882324,1050.3756999969482,0.0,1345.888376235962
1,1,lightgbm,TreeLite,4563.687324523926,663.9227867126465,100388.88311386108,4044.1579818725586,1.5757083892822266,104434.67926979065
10,10,lightgbm,TreeLite,4418.766021728516,651.1850357055664,20422.508001327515,1173.3553409576416,0.8625984191894531,21596.807956695557
100,100,lightgbm,TreeLite,4432.875394821167,665.142297744751,2348.2537269592285,1203.300952911377,1.6715526580810547,3553.3299446105957
1000,1000,lightgbm,TreeLite,4723.230361938477,686.1472129821777,504.6427249908447,1197.9269981384277,1.4824867248535156,1704.1511535644531
10000,10000,lightgbm,TreeLite,4354.315996170044,651.2150764465332,307.9192638397217,1290.2624607086182,0.8325576782226562,1599.1017818450928
100000,100000,lightgbm,TreeLite,4420.345783233643,649.8982906341553,268.82338523864746,1191.8330192565918,0.8192062377929688,1461.564540863037
1000000,1000000,lightgbm,TreeLite,4388.323068618774,672.2321510314941,308.26306343078613,1184.9541664123535,1.4486312866210938,1494.7752952575684
7353840,7353840,lightgbm,TreeLite,4370.152711868286,655.2832126617432,305.955171585083,1117.3930168151855,1.7850399017333984,1431.600570678711
1,1,lightgbm,HummingbirdPytorchCPU,4435.120344161987,657.7415466308594,515214.7567272186,957.1561813354492,1105.4213047027588,517277.4090766907
10,10,lightgbm,HummingbirdPytorchCPU,4482.829809188843,667.2122478485107,54722.92733192444,1009.5787048339844,1108.3650588989258,56840.95335006714
100,100,lightgbm,HummingbirdPytorchCPU,4390.313148498535,655.9605598449707,6429.818153381348,1018.8276767730713,1101.696491241455,8550.413846969604
1000,1000,lightgbm,HummingbirdPytorchCPU,4526.124477386475,663.3894443511963,1111.0012531280518,1013.7293338775635,1187.462568283081,3312.2715950012207
10000,10000,lightgbm,HummingbirdPytorchCPU,4399.658441543579,652.5712013244629,370.3129291534424,1010.4203224182129,1103.2168865203857,2484.022378921509
100000,100000,lightgbm,HummingbirdPytorchCPU,4417.582273483276,652.3308753967285,251.30486488342285,980.8847904205322,1100.0943183898926,2332.3493003845215
1000000,1000000,lightgbm,HummingbirdPytorchCPU,4401.052236557007,647.916316986084,377.41827964782715,955.3442001342773,1104.243278503418,2437.0779991149902
7353840,7353840,lightgbm,HummingbirdPytorchCPU,4350.903749465942,647.5391387939453,373.8105297088623,1003.4372806549072,1117.7163124084473,2495.058536529541
1,1,lightgbm,HummingbirdTorchScriptCPU,4442.903280258179,650.3753662109375,465878.74722480774,1063.9979839324951,1201.3568878173828,468144.1738605499
10,10,lightgbm,HummingbirdTorchScriptCPU,4398.498773574829,654.6704769134521,48810.41383743286,1089.5254611968994,1216.6109085083008,51116.62030220032
100,100,lightgbm,HummingbirdTorchScriptCPU,4430.113315582275,647.0627784729004,5919.779062271118,1006.4756870269775,1207.991123199463,8134.31978225708
1000,1000,lightgbm,HummingbirdTorchScriptCPU,4450.183868408203,651.8516540527344,1060.7805252075195,1052.983045578003,1217.9694175720215,3331.805467605591
10000,10000,lightgbm,HummingbirdTorchScriptCPU,4482.929706573486,647.1831798553467,385.9100341796875,1044.4190502166748,1235.8644008636475,2666.2673950195312
100000,100000,lightgbm,HummingbirdTorchScriptCPU,4499.650239944458,666.1257743835449,253.35979461669922,1032.2620868682861,1332.1254253387451,2617.816209793091
1000000,1000000,lightgbm,HummingbirdTorchScriptCPU,4465.202569961548,674.6504306793213,346.7702865600586,1052.0401000976562,2068.38059425354,3467.2675132751465
7353840,7353840,lightgbm,HummingbirdTorchScriptCPU,4352.927446365356,646.9426155090332,345.75676918029785,983.4887981414795,2566.936254501343,3896.26145362854
1,1,lightgbm,HummingbirdTVMCPU,4366.36757850647,644.6855068206787,656539.3249988556,1279.9572944641113,3204.7340869903564,661024.1026878357
10,10,lightgbm,HummingbirdTVMCPU,4450.504302978516,641.8941020965576,68431.37574195862,1254.9402713775635,4532.468318939209,74218.85943412781
100,100,lightgbm,HummingbirdTVMCPU,4441.042423248291,667.0589447021484,7455.673694610596,1182.8699111938477,4467.85569190979,13106.476068496704
1000,1000,lightgbm,HummingbirdTVMCPU,4413.17343711853,649.8360633850098,1085.5536460876465,1212.3732566833496,4693.5319900512695,6991.539001464844
10000,10000,lightgbm,HummingbirdTVMCPU,4441.3793087005615,670.4087257385254,408.4048271179199,1194.5791244506836,4822.8394985198975,6425.900936126709
100000,100000,lightgbm,HummingbirdTVMCPU,4383.797883987427,667.4320697784424,343.3408737182617,1197.1454620361328,4851.32622718811,6391.892433166504
1000000,1000000,lightgbm,HummingbirdTVMCPU,4441.6961669921875,651.0612964630127,383.0862045288086,1192.0051574707031,5945.185899734497,7520.378112792969
7353840,7353840,lightgbm,HummingbirdTVMCPU,4495.399236679077,650.6197452545166,351.9601821899414,1111.4501953125,7253.507614135742,8717.025518417358
1,1,lightgbm,ONNXCPU,4405.03716468811,676.1913299560547,27572.4196434021,968.9226150512695,24.784088134765625,28566.206455230713
10,10,lightgbm,ONNXCPU,4538.44690322876,648.045539855957,6706.434726715088,1016.3805484771729,26.795387268066406,7749.681711196899
100,100,lightgbm,ONNXCPU,4396.260023117065,648.6034393310547,2521.178960800171,995.6753253936768,27.959346771240234,3544.935703277588
1000,1000,lightgbm,ONNXCPU,4497.031688690186,664.050817489624,1398.5369205474854,1056.6086769104004,25.457143783569336,2480.6926250457764
10000,10000,lightgbm,ONNXCPU,4420.147180557251,672.0530986785889,1257.2071552276611,962.517499923706,26.92413330078125,2246.729850769043
100000,100000,lightgbm,ONNXCPU,4501.478672027588,678.5426139831543,1099.2984771728516,984.499454498291,24.89781379699707,2108.7727546691895
1000000,1000000,lightgbm,ONNXCPU,4406.631946563721,661.6909503936768,1596.0006713867188,1007.4965953826904,26.916027069091797,2630.4848194122314
7353840,7353840,lightgbm,ONNXCPU,4398.361682891846,655.0955772399902,1931.4558506011963,1086.104154586792,27.635574340820312,3045.2749729156494
1,1,lightgbm,LightGBM,4386.622190475464,650.3167152404785,263875.9968280792,1013.6890411376953,12.685298919677734,264902.4453163147
10,10,lightgbm,LightGBM,4445.806264877319,649.3761539459229,23398.686170578003,973.3712673187256,12.515544891357422,24384.642362594604
100,100,lightgbm,LightGBM,4371.53172492981,645.2558040618896,2714.1661643981934,1014.6241188049316,12.592792510986328,3741.4512634277344
1000,1000,lightgbm,LightGBM,4431.4703941345215,647.4201679229736,573.0340480804443,1035.9196662902832,12.564420700073242,1621.581792831421
10000,10000,lightgbm,LightGBM,4467.236042022705,672.3988056182861,334.1083526611328,979.7842502593994,12.678384780883789,1326.636552810669
100000,100000,lightgbm,LightGBM,4398.862600326538,660.9599590301514,233.26706886291504,966.2485122680664,12.581348419189453,1212.1586799621582
1000000,1000000,lightgbm,LightGBM,4419.974327087402,664.9339199066162,230.12948036193848,1047.626256942749,13.177633285522461,1290.9996509552002
7353840,7353840,lightgbm,LightGBM,4455.513477325439,670.7887649536133,231.09054565429688,1053.2219409942627,12.902259826660156,1297.3003387451172
1,1,lightgbm,Lleaves,4393.643856048584,654.8402309417725,390255.8915615082,992.2187328338623,89.71095085144043,391337.8803730011
10,10,lightgbm,Lleaves,4495.291233062744,647.4599838256836,95755.94830513,1028.2130241394043,1.9278526306152344,96786.15021705627
100,100,lightgbm,Lleaves,4478.4040451049805,671.8969345092773,13658.470392227173,1033.3099365234375,2.024412155151367,14693.878889083862
1000,1000,lightgbm,Lleaves,4500.792503356934,666.6750907897949,1546.159267425537,1013.4689807891846,2.0706653594970703,2561.758279800415
10000,10000,lightgbm,Lleaves,4341.30597114563,661.3223552703857,305.391788482666,962.287425994873,1.9907951354980469,1269.7322368621826
100000,100000,lightgbm,Lleaves,4415.789604187012,673.151969909668,149.2481231689453,1025.5112648010254,1.9779205322265625,1176.7995357513428
1000000,1000000,lightgbm,Lleaves,4435.5223178863525,671.9636917114258,203.06849479675293,986.7279529571533,2.0170211791992188,1191.8790340423584
7353840,7353840,lightgbm,Lleaves,4405.748128890991,665.0006771087646,191.5743350982666,956.6583633422852,1.9803047180175781,1150.2864360809326
