query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
1,1,randomforest,Sklearn,910.0477695,225.8939743,4093603.117,40.83251953,0,4093643.99
10,10,randomforest,Sklearn,906.5909386,225.4283428,432693.2569,40.57502747,0,432733.8722
100,100,randomforest,Sklearn,907.895565,219.7887897,45680.68933,38.84673119,0,45719.57159
1000,1000,randomforest,Sklearn,906.0988426,220.3581333,10373.87848,39.61730003,0,10413.53536
10000,10000,randomforest,Sklearn,932.5311184,225.4016399,1436.21254,40.05742073,0,1476.308584
56962,56962,randomforest,Sklearn,921.8592644,228.0871868,389.1198635,38.26570511,0,427.426815
1,1,randomforest,HummingbirdPytorchCPU,902.4972916,226.1373997,38558.00176,40.06052017,2418.456793,41016.57248
10,10,randomforest,HummingbirdPytorchCPU,921.3123322,227.0884514,5773.485184,39.99733925,2395.676374,8209.207296
100,100,randomforest,HummingbirdPytorchCPU,904.3471813,234.2910767,2329.802752,39.53552246,2433.971882,4803.368807
1000,1000,randomforest,HummingbirdPytorchCPU,908.3855152,227.3526192,1260.583401,41.86463356,2423.134804,3725.646019
10000,10000,randomforest,HummingbirdPytorchCPU,924.6170521,227.912426,2847.75424,40.77959061,2415.030956,5303.617239
56962,56962,randomforest,HummingbirdPytorchCPU,910.2363586,235.1236343,3540.990114,39.5553112,2462.214231,6042.81354
1,1,randomforest,HummingbirdTorchScriptCPU,904.2589664,231.3218117,19063.8051,40.31062126,2665.004253,21769.17076
10,10,randomforest,HummingbirdTorchScriptCPU,907.7460766,231.7466736,3499.466181,39.48521614,2555.247784,6094.247103
100,100,randomforest,HummingbirdTorchScriptCPU,900.5758762,218.8346386,1740.650177,39.03508186,2574.595451,4354.339123
1000,1000,randomforest,HummingbirdTorchScriptCPU,906.755209,223.4342098,1254.846096,40.81630707,2792.052984,4087.778091
10000,10000,randomforest,HummingbirdTorchScriptCPU,901.9100666,223.8476276,1748.856068,41.55135155,5428.386211,7218.865871
56962,56962,randomforest,HummingbirdTorchScriptCPU,922.5459099,234.7991467,3083.781481,42.95229912,19794.72423,22921.51356
1,1,randomforest,HummingbirdTVMCPU,922.9915142,229.8030853,27026.48783,100.3556252,9167.885065,36294.80577
10,10,randomforest,HummingbirdTVMCPU,927.0181656,227.8265953,3609.400511,103.1112671,16223.31715,19935.90164
100,100,randomforest,HummingbirdTVMCPU,903.7649632,222.224474,777.9750824,98.46830368,15485.6751,16362.19406
1000,1000,randomforest,HummingbirdTVMCPU,920.3393459,222.5251198,526.2959003,97.28741646,15843.88733,16467.55886
10000,10000,randomforest,HummingbirdTVMCPU,907.1116447,229.1476727,541.2580967,111.6790771,19453.76205,20106.78887
56962,56962,randomforest,HummingbirdTVMCPU,901.6294479,228.7783623,669.5289612,99.5721817,26235.25286,27004.44651
56962,1,randomforest,TFDF,907.004118,223.1903076,78841.22705,40.81892967,7965.183973,86847.27883
56962,10,randomforest,TFDF,905.9126377,224.6792316,9436.296463,39.16525841,7906.453609,17381.96087
56962,100,randomforest,TFDF,904.5550823,231.3289642,2532.224417,37.46390343,8025.13361,10594.9049
56962,1000,randomforest,TFDF,903.5570621,221.3153839,1833.994865,37.79625893,7856.878996,9728.715658
56962,10000,randomforest,TFDF,904.9546719,223.6196995,1775.433064,37.77337074,7910.131216,9723.37842
56962,56962,randomforest,TFDF,920.5658436,221.5282917,1738.547087,39.86763954,7884.588957,9663.045883
1,1,randomforest,ONNXCPU,924.10326,220.4377651,2768.229246,51.67818069,141.9124603,2961.88879
10,10,randomforest,ONNXCPU,910.4902744,226.6252041,3909.659863,38.80977631,94.65575218,4043.178558
100,100,randomforest,ONNXCPU,924.5507717,224.9541283,224.5099545,50.1074791,96.73953056,371.4230061
1000,1000,randomforest,ONNXCPU,908.8973999,223.4299183,170.4552174,50.46820641,96.25577927,317.2447681
10000,10000,randomforest,ONNXCPU,911.7965698,221.9307423,168.0593491,50.04572868,95.06654739,313.2405281
56962,56962,randomforest,ONNXCPU,901.9267559,227.0703316,192.9636002,38.22255135,93.62149239,324.8603344
1,1,xgboost,Sklearn,923.0492115,51.77521706,157956.2988,39.75892067,0,157996.0983
10,10,xgboost,Sklearn,903.9580822,49.72696304,16862.97107,39.38746452,0,16902.41289
100,100,xgboost,Sklearn,905.7862759,50.05192757,2268.507719,39.49642181,0,2308.046579
1000,1000,xgboost,Sklearn,923.2969284,49.67570305,311.2776279,38.26665878,0,349.5886326
10000,10000,xgboost,Sklearn,905.7872295,50.72331429,171.9276905,39.09659386,0,211.0579014
56962,56962,xgboost,Sklearn,904.16646,49.12471771,154.9041271,38.53940964,0,193.4862137
1,1,xgboost,TreeLite,905.320406,53.637743,6706.573248,157.3035717,1.157522202,6865.089893
10,10,xgboost,TreeLite,935.346365,49.16214943,1427.330494,100.8598804,1.096725464,1529.368401
100,100,xgboost,TreeLite,911.598444,48.98762703,349.0993977,97.00775146,1.139163971,447.3230839
1000,1000,xgboost,TreeLite,917.8185463,50.01044273,215.0433064,98.37579727,1.073360443,314.5768642
10000,10000,xgboost,TreeLite,907.0219994,49.18837547,196.9511509,96.12369537,1.121520996,294.2624092
56962,56962,xgboost,TreeLite,904.270649,49.14879799,194.7741508,94.8779583,1.179218292,290.9595966
1,1,xgboost,HummingbirdPytorchCPU,911.0605717,49.93700981,38087.17084,38.3810997,2640.531778,40766.13045
