1,1,randomforest,Sklearn,8940.28091430664,55.00459671020508,14697434.711456299,2044.7278022766113,0.0,14699479.504585266
10,10,randomforest,Sklearn,8962.501287460327,51.88584327697754,1489299.6363639832,1995.0573444366455,0.0,1491294.7466373444
100,100,randomforest,Sklearn,8867.982625961304,51.98526382446289,157772.6113796234,2031.4714908599854,0.0,159804.14986610413
1000,1000,randomforest,Sklearn,8853.42288017273,52.843332290649414,21615.761756896973,2170.238256454468,0.0,23786.055088043213
10000,10000,randomforest,Sklearn,9037.034749984741,53.609371185302734,2711.266040802002,1995.8581924438477,0.0,4707.179307937622
100000,100000,randomforest,Sklearn,8913.053274154663,53.16567420959473,752.5429725646973,2439.385175704956,0.0,3191.983222961426
1000000,1000000,randomforest,Sklearn,8929.971933364868,52.50072479248047,675.1768589019775,2077.4149894714355,0.0,2752.650022506714
10000000,10000000,randomforest,Sklearn,9050.568580627441,52.05082893371582,735.7311248779297,2041.8829917907715,0.0,2777.6951789855957
22061520,22061520,randomforest,Sklearn,8949.404954910278,54.33797836303711,742.851734161377,2348.3643531799316,0.0,3091.292381286621
1,1,randomforest,HummingbirdPytorchCPU,9029.260158538818,54.084062576293945,1118921.1032390594,2110.7699871063232,1784.0425968170166,1122815.9837722778
10,10,randomforest,HummingbirdPytorchCPU,8851.284503936768,52.315473556518555,117925.84323883057,2082.8170776367188,1774.3148803710938,121783.04934501648
100,100,randomforest,HummingbirdPytorchCPU,8901.11517906189,52.205801010131836,13528.979539871216,2118.894100189209,1771.2631225585938,17419.20566558838
1000,1000,randomforest,HummingbirdPytorchCPU,8916.147470474243,52.11758613586426,2941.9846534729004,2100.820302963257,1772.4580764770508,6815.330982208252
10000,10000,randomforest,HummingbirdPytorchCPU,8824.979782104492,52.52552032470703,1427.6020526885986,2212.2292518615723,1781.5649509429932,5421.478271484375
100000,100000,randomforest,HummingbirdPytorchCPU,8947.062253952026,52.24943161010742,1000.6563663482666,2074.162244796753,1769.921064376831,4844.811677932739
1000000,1000000,randomforest,HummingbirdPytorchCPU,8901.72004699707,54.07309532165527,2033.5426330566406,2132.6396465301514,1773.5295295715332,5939.784526824951
10000000,10000000,randomforest,HummingbirdPytorchCPU,8942.70372390747,51.973581314086914,2095.5440998077393,1985.436201095581,1768.3191299438477,5849.385738372803
22061520,22061520,randomforest,HummingbirdPytorchCPU,8865.973711013794,52.54983901977539,2115.513324737549,2072.3793506622314,1792.2289371490479,5980.210542678833
1,1,randomforest,HummingbirdTorchScriptCPU,9100.058794021606,53.94864082336426,728922.8308200836,2084.6383571624756,1885.3654861450195,732892.9054737091
10,10,randomforest,HummingbirdTorchScriptCPU,8998.403310775757,52.19769477844238,75785.2201461792,2129.67848777771,1894.0837383270264,79809.05961990356
100,100,randomforest,HummingbirdTorchScriptCPU,8941.343545913696,52.204132080078125,9082.02075958252,2103.00874710083,1895.4048156738281,13080.503940582275
1000,1000,randomforest,HummingbirdTorchScriptCPU,8879.992723464966,53.87258529663086,2089.6646976470947,2114.3088340759277,1908.3702564239502,6112.415552139282
10000,10000,randomforest,HummingbirdTorchScriptCPU,8877.511739730835,54.277896881103516,1231.6982746124268,2041.48268699646,1932.647466659546,5205.904722213745
100000,100000,randomforest,HummingbirdTorchScriptCPU,8922.722578048706,51.99241638183594,945.9133148193359,2068.1209564208984,2138.4105682373047,5152.521371841431
1000000,1000000,randomforest,HummingbirdTorchScriptCPU,9163.809537887573,52.429914474487305,1762.4537944793701,2547.314167022705,5160.234689712524,9470.080852508545
10000000,10000000,randomforest,HummingbirdTorchScriptCPU,9248.634338378906,51.79119110107422,1830.8210372924805,2062.6304149627686,11697.931289672852,15591.481924057007
22061520,22061520,randomforest,HummingbirdTorchScriptCPU,8860.334634780884,51.96881294250488,1840.435266494751,2029.1924476623535,11711.699962615967,15581.414937973022
1,1,randomforest,HummingbirdTVMCPU,8779.825210571289,52.54411697387695,1335759.554862976,2322.6113319396973,4000.9286403656006,1342083.1713676453
10,10,randomforest,HummingbirdTVMCPU,8901.777267456055,51.976919174194336,132155.78532218933,2457.385540008545,6135.512113571167,140748.7609386444
100,100,randomforest,HummingbirdTVMCPU,8854.698657989502,52.32810974121094,14664.215326309204,2318.371534347534,6142.6520347595215,23125.319480895996
1000,1000,randomforest,HummingbirdTVMCPU,8788.52128982544,51.90587043762207,2207.8893184661865,2273.967742919922,6291.188716888428,10773.12445640564
10000,10000,randomforest,HummingbirdTVMCPU,8985.618591308594,52.02960968017578,932.8746795654297,2309.22794342041,6195.9123611450195,9438.098907470703
100000,100000,randomforest,HummingbirdTVMCPU,8967.146158218384,52.3991584777832,841.5961265563965,2196.018934249878,6440.787076950073,9478.511095046997
1000000,1000000,randomforest,HummingbirdTVMCPU,8978.310346603394,52.313804626464844,791.8319702148438,2249.1626739501953,9385.75792312622,12426.836967468262
10000000,10000000,randomforest,HummingbirdTVMCPU,8999.329566955566,52.33025550842285,785.5405807495117,2098.2818603515625,25741.96457862854,28625.87547302246
22061520,22061520,randomforest,HummingbirdTVMCPU,9001.683473587036,52.358388900756836,819.0619945526123,2154.006242752075,25757.54165649414,28730.692863464355
22061520,1,randomforest,TFDF,9051.730632781982,52.896738052368164,3743416.362762451,2528.4900665283203,3542.834520339966,3749487.768173218
22061520,10,randomforest,TFDF,9820.648908615112,54.16679382324219,382278.2335281372,2193.8812732696533,3590.759038925171,388062.956571579
22061520,100,randomforest,TFDF,9133.11219215393,53.85780334472656,39684.54456329346,2280.149221420288,3633.9023113250732,45598.682165145874
22061520,1000,randomforest,TFDF,8963.513612747192,52.47020721435547,5803.5523891448975,2030.4632186889648,3561.207056045532,11395.307540893555
22061520,10000,randomforest,TFDF,8887.82286643982,52.684783935546875,2279.74534034729,2172.4798679351807,3569.3845748901367,8021.687030792236
22061520,100000,randomforest,TFDF,8819.997310638428,54.498910903930664,1931.6115379333496,2731.020450592041,3606.0519218444824,8268.768072128296
22061520,1000000,randomforest,TFDF,9069.99659538269,52.41060256958008,1911.5071296691895,2123.1377124786377,3460.5212211608887,7495.241403579712
22061520,10000000,randomforest,TFDF,8748.746395111084,52.927494049072266,2020.3819274902344,2212.33868598938,3596.9161987304688,7829.717636108398
22061520,22061520,randomforest,TFDF,8866.009712219238,52.115678787231445,2032.0379734039307,2102.2469997406006,3504.772901535034,7639.1401290893555
1,1,randomforest,ONNXCPU,9070.014238357544,52.474260330200195,51442.67725944519,2052.5314807891846,27.81224250793457,53523.09274673462
10,10,randomforest,ONNXCPU,9019.072771072388,54.517507553100586,7596.87066078186,2166.517734527588,25.053024291992188,9788.514375686646
100,100,randomforest,ONNXCPU,9059.847593307495,53.90167236328125,4543.325185775757,2077.4641036987305,24.817705154418945,6645.6804275512695
1000,1000,randomforest,ONNXCPU,8971.391201019287,52.19531059265137,2765.6431198120117,2364.9394512176514,27.38332748413086,5158.03861618042
10000,10000,randomforest,ONNXCPU,8829.903364181519,54.18872833251953,2562.5226497650146,1955.4002285003662,28.25307846069336,4546.260833740234
100000,100000,randomforest,ONNXCPU,8966.516494750977,54.15654182434082,2144.7463035583496,2019.8302268981934,26.910781860351562,4191.5624141693115
1000000,1000000,randomforest,ONNXCPU,9112.34974861145,54.11362648010254,2887.676000595093,2110.900640487671,27.40168571472168,5026.053190231323
10000000,10000000,randomforest,ONNXCPU,9089.6577835083,52.696943283081055,3880.3086280822754,1997.6043701171875,27.652502059936523,5905.643701553345
22061520,22061520,randomforest,ONNXCPU,8877.432823181152,52.95252799987793,3925.050973892212,1957.148551940918,24.78504180908203,5907.061815261841
1,1,xgboost,Sklearn,8852.882862091064,43.39456558227539,8331596.7218875885,2025.712490081787,0.0,8333622.495651245
10,10,xgboost,Sklearn,9016.316175460815,44.7845458984375,836817.3139095306,2081.2113285064697,0.0,838898.5829353333
100,100,xgboost,Sklearn,8953.734636306763,43.65849494934082,84992.61713027954,2050.2636432647705,0.0,87042.94538497925
1000,1000,xgboost,Sklearn,8855.86166381836,43.34616661071777,8881.2837600708,1966.2132263183594,0.0,10847.557544708252
10000,10000,xgboost,Sklearn,9039.42084312439,44.37971115112305,1330.6324481964111,2086.4052772521973,0.0,3417.102336883545
100000,100000,xgboost,Sklearn,8838.967323303223,43.5640811920166,473.9365577697754,2085.7419967651367,0.0,2559.735059738159
1000000,1000000,xgboost,Sklearn,8981.287956237793,46.869516372680664,397.39155769348145,2130.0013065338135,0.0,2527.4479389190674
10000000,10000000,xgboost,Sklearn,8824.985027313232,43.49231719970703,397.14932441711426,2206.198215484619,0.0,2603.421688079834
22061520,22061520,xgboost,Sklearn,8804.385662078857,43.51067543029785,406.5709114074707,2036.6413593292236,0.0,2443.2804584503174
1,1,xgboost,TreeLite,8895.002126693726,44.45815086364746,209156.3422679901,8398.221969604492,1.214742660522461,217555.86075782776
10,10,xgboost,TreeLite,8913.511753082275,44.28982734680176,42913.434743881226,2215.9831523895264,1.1930465698242188,45130.70487976074
