query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
1,1,randomforest,Sklearn,5968.925238,264.3728256,168751654.4,1761.560202,0,168753416.1
10,10,randomforest,Sklearn,6082.528591,289.8778915,17792876.34,1707.024336,0,17794583.42
100,100,randomforest,Sklearn,5836.349249,265.7613754,2205884.043,1675.728083,0,2207559.842
1000,1000,randomforest,Sklearn,6007.024527,266.122818,429743.0835,1721.272469,0,431464.417
10000,10000,randomforest,Sklearn,6122.417212,270.0459957,56559.7682,1504.406929,0,58064.23092
100000,100000,randomforest,Sklearn,6042.821169,268.1281567,20496.04011,1698.364735,0,22194.46874
2200000,2200000,randomforest,Sklearn,6044.836283,263.2086277,22917.2771,1577.292442,0,24494.64583
1,1,randomforest,HummingbirdPytorchCPU,5923.077822,263.166666,1406788.995,1743.138075,6146.594524,1414678.799
10,10,randomforest,HummingbirdPytorchCPU,5889.102221,266.5612698,237916.7628,1704.688549,5144.720554,244766.2399
100,100,randomforest,HummingbirdPytorchCPU,5843.636036,267.2805786,96679.88467,1555.762768,5285.001993,103520.7291
1000,1000,randomforest,HummingbirdPytorchCPU,5820.791721,262.0370388,53036.56244,1705.559969,5252.091646,59994.29536
10000,10000,randomforest,HummingbirdPytorchCPU,5859.750509,262.6826763,119660.4257,1550.239563,5162.401915,126373.1403
100000,100000,randomforest,HummingbirdPytorchCPU,5875.395775,262.7215385,140595.5858,1551.794291,5183.795452,147331.2457
2200000,2200000,randomforest,HummingbirdPytorchCPU,6054.958582,260.733366,137902.6461,1654.668331,5191.701889,144749.0997
1,1,randomforest,HummingbirdTorchScriptCPU,5880.221844,264.8456097,742399.4563,1633.882046,5683.143139,749716.5504
10,10,randomforest,HummingbirdTorchScriptCPU,5891.911507,267.3375607,121531.6267,1649.682283,5406.922817,128588.3021
100,100,randomforest,HummingbirdTorchScriptCPU,5938.690186,261.9144917,60890.33842,1492.591381,5316.217184,67699.2178
1000,1000,randomforest,HummingbirdTorchScriptCPU,5848.335505,264.9772167,40913.77258,1647.717237,5714.342117,48275.91205
10000,10000,randomforest,HummingbirdTorchScriptCPU,5924.689054,272.2890377,54595.19219,1553.253651,8304.976702,64453.49574
100000,100000,randomforest,HummingbirdTorchScriptCPU,5886.207581,285.6619358,112029.3245,1774.845839,37616.68086,151420.9287
2200000,2200000,randomforest,HummingbirdTorchScriptCPU,5837.655783,278.1503201,110126.689,1778.864861,694370.7871,806276.4201
1,1,randomforest,HummingbirdTVMCPU,6010.075331,272.756815,987342.7954,1871.709108,13832.48496,1003047.066
10,10,randomforest,HummingbirdTVMCPU,6021.50774,274.2960453,133288.4734,1755.51033,11990.22889,147034.2917
100,100,randomforest,HummingbirdTVMCPU,6135.893583,273.0848789,30847.15009,1654.625177,11379.76837,43881.61922
1000,1000,randomforest,HummingbirdTVMCPU,5974.456549,262.460947,22255.08809,1732.889175,11505.47886,35493.53147
10000,10000,randomforest,HummingbirdTVMCPU,6014.052391,265.8469677,21506.809,1736.267567,14414.78658,37657.95732
100000,100000,randomforest,HummingbirdTVMCPU,6087.622166,279.1376114,21459.24735,1826.996088,43370.76759,66657.10521
2200000,2200000,randomforest,HummingbirdTVMCPU,6042.764187,265.3617859,23433.50172,1562.625885,701285.7702,726281.9977
2200000,1,randomforest,TFDF,6066.338778,266.7040825,3166141.753,1763.655186,27015.78236,3194921.266
2200000,10,randomforest,TFDF,6055.215359,264.3361092,385104.7616,1539.162159,23655.84302,410299.8376
2200000,100,randomforest,TFDF,6043.984175,273.7975121,106704.3729,1581.106424,23318.66741,131604.2209
2200000,1000,randomforest,TFDF,6056.375504,267.9481506,78299.92986,1571.491957,24286.11517,104157.6173
2200000,10000,randomforest,TFDF,6024.357796,272.7892399,75496.73748,1509.577513,23858.76679,100865.1574
2200000,100000,randomforest,TFDF,6093.882084,261.8985176,75304.80099,1863.508701,24267.16495,101435.5557
2200000,2200000,randomforest,TFDF,6088.466167,268.1241035,76849.7076,1469.634056,23134.86886,101454.283
1,1,randomforest,ONNXCPU,6047.224522,274.9884129,120832.365,1555.97949,1762.153387,124150.5675
10,10,randomforest,ONNXCPU,6018.8694,271.314621,314150.4405,1540.185928,526.1847973,316216.8837
100,100,randomforest,ONNXCPU,6030.208111,267.706871,16640.16247,1689.963102,528.1453133,18858.34908
1000,1000,randomforest,ONNXCPU,6035.349607,268.7737942,13743.76726,1455.6036,524.7006416,15724.14637
10000,10000,randomforest,ONNXCPU,6053.743601,271.6770172,13097.05901,1507.581472,526.1936188,15130.9104
100000,100000,randomforest,ONNXCPU,5989.860058,266.387701,12807.09696,1457.67498,516.7140961,14781.55756
2200000,2200000,randomforest,ONNXCPU,6003.308296,266.8395042,13989.46762,1573.685408,509.1645718,16072.39938
1,1,xgboost,Sklearn,5895.234823,100.3017426,6297166.614,1548.07806,0,6298714.751
10,10,xgboost,Sklearn,6061.673164,99.55310822,703491.3542,1549.346209,0,705040.7593
100,100,xgboost,Sklearn,5901.074171,99.8852253,101253.931,1487.012148,0,102741.0045
1000,1000,xgboost,Sklearn,5966.816902,99.85995293,15292.44018,1450.973034,0,16743.47639
10000,10000,xgboost,Sklearn,6070.599794,100.0995636,9659.437418,1641.553402,0,11301.05448
100000,100000,xgboost,Sklearn,6018.647909,100.0430584,8968.196154,1547.904253,0,10516.16144
2200000,2200000,xgboost,Sklearn,5966.943026,99.01499748,8843.138695,1458.393574,0,10301.59736
1,1,xgboost,TreeLite,6088.05728,100.3994942,420290.1177,5853.792906,16.53647423,426160.5113
10,10,xgboost,TreeLite,6047.526598,99.57957268,97509.9144,1729.658365,1.159906387,99240.82685
100,100,xgboost,TreeLite,6060.502052,100.1269817,35072.84617,1761.337757,1.281499863,36835.56056
1000,1000,xgboost,TreeLite,6090.608597,101.375103,28032.57322,1678.334951,1.25670433,29712.26406
10000,10000,xgboost,TreeLite,6059.714317,99.46107864,27337.09383,1639.611244,1.174688339,28977.99277
100000,100000,xgboost,TreeLite,6014.074564,99.94363785,27172.85442,1824.064016,1.254558563,28998.29984
2200000,2200000,xgboost,TreeLite,5938.315392,100.1615524,27273.88644,1544.083118,1.204013824,28833.38618
1,1,xgboost,HummingbirdPytorchCPU,5957.367897,99.86925125,1572279.448,1497.453928,31962.02922,1605738.995
10,10,xgboost,HummingbirdPytorchCPU,5944.178343,99.41601753,249033.4051,1561.108828,31794.45624,282389.0364
100,100,xgboost,HummingbirdPytorchCPU,5871.665239,99.68543053,98149.58692,1546.680689,32123.57545,131819.9174
1000,1000,xgboost,HummingbirdPytorchCPU,5909.62553,100.2981663,50026.94535,1548.075199,31708.26864,83283.36453
10000,10000,xgboost,HummingbirdPytorchCPU,5858.794689,99.20454025,115445.2059,1545.950174,31638.20744,148629.4308
100000,100000,xgboost,HummingbirdPytorchCPU,6029.873848,99.12538528,136119.5335,1532.968044,31908.02789,169560.6008
2200000,2200000,xgboost,HummingbirdPytorchCPU,6092.197895,102.3323536,134324.8425,1563.149452,31634.02319,167522.1031
1,1,xgboost,HummingbirdTorchScriptCPU,5919.517279,99.81584549,754632.7643,1482.4543,32465.27004,788580.5562
10,10,xgboost,HummingbirdTorchScriptCPU,5873.285294,100.2702713,129329.8478,1559.355497,32599.90692,163489.176
100,100,xgboost,HummingbirdTorchScriptCPU,5835.031986,99.96533394,62227.46944,1526.586771,31962.39614,95716.5215
1000,1000,xgboost,HummingbirdTorchScriptCPU,5864.563465,100.6860733,40164.78896,1497.380495,32103.76167,73766.0079
10000,10000,xgboost,HummingbirdTorchScriptCPU,5948.424816,100.8512974,61193.06803,1676.721573,35792.79947,98662.66847
100000,100000,xgboost,HummingbirdTorchScriptCPU,6071.807384,100.2321243,109034.6153,1471.781969,62985.61907,173492.0866
2200000,2200000,xgboost,HummingbirdTorchScriptCPU,6084.00178,101.0606289,107593.3497,1565.353394,706967.9947,816126.7769
1,1,xgboost,HummingbirdTVMCPU,5863.571167,100.861311,1093906.941,1748.325348,46322.05486,1141977.395
10,10,xgboost,HummingbirdTVMCPU,6023.165226,101.1533737,150815.4235,1715.207577,39293.05005,191823.756
100,100,xgboost,HummingbirdTVMCPU,5891.374826,100.5311012,36654.81305,1860.355616,38411.50713,76926.78595
1000,1000,xgboost,HummingbirdTVMCPU,5934.951305,101.2692451,25993.09063,1718.811035,39123.4293,66835.41393
10000,10000,xgboost,HummingbirdTVMCPU,5872.682333,100.2721786,25194.55147,1704.864502,41663.97357,68563.47418
100000,100000,xgboost,HummingbirdTVMCPU,5938.101053,102.0498276,24838.07206,1651.886463,69475.32392,95965.37209
2200000,2200000,xgboost,HummingbirdTVMCPU,6046.317339,102.3528576,26836.53355,1601.892948,715006.3987,743444.927
2200000,1,xgboost,TFDF,5919.780731,101.3846397,3146307.109,2171.586752,15575.25492,3164054.026
2200000,10,xgboost,TFDF,5953.717232,101.7715931,387642.3171,1668.648005,15712.65268,405023.6952
2200000,100,xgboost,TFDF,5897.299767,99.77197647,108060.8208,1543.596983,15854.32839,125458.8306
2200000,1000,xgboost,TFDF,5913.212061,102.3087502,79537.96029,1881.949186,15415.65537,96835.64186
2200000,10000,xgboost,TFDF,5876.737118,100.6336212,76050.17662,1890.16223,15596.47512,93536.88669
2200000,100000,xgboost,TFDF,5903.169394,101.2470722,75392.39359,1597.89753,15646.626,92636.99579
2200000,2200000,xgboost,TFDF,5931.020021,100.5795002,76323.07935,1468.079567,15383.919,93175.15063
1,1,xgboost,ONNXCPU,6069.001198,101.0289192,121732.9643,1525.534153,473.4127522,123731.9899
10,10,xgboost,ONNXCPU,6108.842611,101.0963917,308844.9261,1490.778208,473.51861,310809.2923
100,100,xgboost,ONNXCPU,5974.41721,100.6569862,15887.73584,1459.004402,474.4253159,17821.24758
1000,1000,xgboost,ONNXCPU,6063.518763,100.9273529,13059.18813,1544.229269,474.5573997,15078.05467
10000,10000,xgboost,ONNXCPU,5946.824312,101.6225815,12238.69371,1514.160395,479.5424938,14232.47695
100000,100000,xgboost,ONNXCPU,6016.300678,101.4144421,11518.87035,1437.865019,481.9748402,13438.78388
2200000,2200000,xgboost,ONNXCPU,5893.549919,101.4442444,12165.37285,1501.238585,476.2964249,14142.98701
