query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
1,1,randomforest,HummingbirdPytorchGPU,5102.0097732543945,335.94560623168945,1891898.563861847,1118.8642978668213,10269.036769866943,1903286.5426540375
10,10,randomforest,HummingbirdPytorchGPU,5054.227590560913,193.85743141174316,195079.82277870178,1107.4280738830566,6890.425443649292,203077.77762413025
100,100,randomforest,HummingbirdPytorchGPU,5163.708209991455,189.31865692138672,20028.720140457153,1104.299545288086,6994.464159011841,28127.564907073975
1000,1000,randomforest,HummingbirdPytorchGPU,5164.441108703613,189.08190727233887,4708.399295806885,1109.2681884765625,6935.774326324463,12753.523349761963
10000,10000,randomforest,HummingbirdPytorchGPU,5155.178070068359,187.93654441833496,4255.131006240845,1186.9785785675049,6876.134634017944,12318.32242012024
100000,100000,randomforest,HummingbirdPytorchGPU,5147.425174713135,188.24172019958496,4170.935392379761,1112.217664718628,6889.594316482544,12172.836542129517
1,1,randomforest,HummingbirdTorchScriptGPU,5133.455753326416,187.7586841583252,1237227.466583252,1151.6633033752441,6176.7418384552,1244555.9651851654
10,10,randomforest,HummingbirdTorchScriptGPU,5251.922607421875,187.8213882446289,127191.6434764862,1135.904312133789,6082.3118686676025,134409.94477272034
100,100,randomforest,HummingbirdTorchScriptGPU,5155.015707015991,187.99257278442383,13913.734197616577,1209.646463394165,6117.221355438232,21240.678787231445
1000,1000,randomforest,HummingbirdTorchScriptGPU,5182.211399078369,186.61999702453613,3755.788564682007,1146.5699672698975,6128.40461730957,11030.842065811157
10000,10000,randomforest,HummingbirdTorchScriptGPU,5144.142627716064,186.80667877197266,3227.8833389282227,1127.859115600586,6152.17137336731,10508.002281188965
1,1,randomforest,ONNXGPU,5107.038497924805,187.8209114074707,178801.13220214844,1153.4574031829834,9236.615180969238,189191.26415252686
10,10,randomforest,ONNXGPU,5112.917423248291,187.7143383026123,314029.4420719147,1182.1634769439697,6783.2231521606445,321994.8856830597
100,100,randomforest,ONNXGPU,5117.602586746216,186.69915199279785,26899.32942390442,1111.0122203826904,10524.280309677124,38534.67917442322
1000,1000,randomforest,ONNXGPU,5147.9833126068115,186.7227554321289,18652.80294418335,1190.0453567504883,6739.798069000244,26582.7054977417
10000,10000,randomforest,ONNXGPU,5118.58606338501,189.1944408416748,16432.974338531494,1129.4610500335693,6869.217395782471,24431.71501159668
100000,100000,randomforest,ONNXGPU,5159.766674041748,187.85905838012695,19568.40205192566,1104.748249053955,6277.037620544434,26950.255393981934
2200000,2200000,randomforest,ONNXGPU,5121.6137409210205,187.48974800109863,20092.82398223877,1108.8104248046875,7365.583419799805,28567.281484603882
1,1,randomforest,HummingbirdTVMGPU,5111.380815505981,186.53035163879395,584671.1435317993,1117.6621913909912,10128.617286682129,595917.5114631653
10,10,randomforest,HummingbirdTVMGPU,5127.553939819336,186.53130531311035,58004.655838012695,1114.121913909912,17913.89799118042,77032.77373313904
