query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,xgboost,XGBoostGPU,5152.609586715698,251.17230415344238,267463.259935379,1085.0980281829834,0.0,268549.5591163635
1000,1000,xgboost,XGBoostGPU,5139.800548553467,255.0210952758789,28263.261556625366,1155.1785469055176,0.0,29419.62742805481
10000,10000,xgboost,XGBoostGPU,5146.714687347412,252.33960151672363,4856.033086776733,1211.5614414215088,0.0,6068.833351135254
100000,100000,xgboost,XGBoostGPU,5135.5767250061035,254.7440528869629,2699.730157852173,1096.4927673339844,0.0,3797.477960586548
2200000,2200000,xgboost,XGBoostGPU,5148.729085922241,252.305269241333,2761.582612991333,1094.7866439819336,0.0,3857.5944900512695
