query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,randomforest,HummingbirdPytorchGPU,3763.4708881378174,627.5527477264404,1005.9945583343506,51.03135108947754,16922.565460205078,17979.670524597168
1000,1000,randomforest,HummingbirdPytorchGPU,3742.5060272216797,437.058687210083,667.4714088439941,51.0256290435791,12753.243207931519,13471.819162368774
10000,10000,randomforest,HummingbirdPytorchGPU,3751.0082721710205,432.2621822357178,619.0047264099121,51.3768196105957,12873.501062393188,13543.967247009277
100000,100000,randomforest,HummingbirdPytorchGPU,3737.579107284546,434.22675132751465,614.9218082427979,51.46074295043945,12810.617685317993,13477.083444595337
103069,103069,randomforest,HummingbirdPytorchGPU,3740.697145462036,434.7259998321533,601.5379428863525,50.93574523925781,12525.882959365845,13178.436279296875
100,100,randomforest,HummingbirdTorchScriptGPU,3753.9329528808594,436.43689155578613,1428.6398887634277,56.60438537597656,12002.309083938599,13487.632274627686
1000,1000,randomforest,HummingbirdTorchScriptGPU,3737.565517425537,433.14671516418457,983.283281326294,51.706790924072266,11880.210876464844,12915.280103683472
10000,10000,randomforest,HummingbirdTorchScriptGPU,3730.87477684021,432.7514171600342,927.2670745849609,51.36513710021973,12306.794166564941,13285.51459312439
100,100,randomforest,ONNXGPU,3788.116455078125,428.8332462310791,7307.555675506592,6790.443897247314,32101.63187980652,46199.69081878662
1000,1000,randomforest,ONNXGPU,3757.3697566986084,433.6888790130615,4231.074810028076,6873.3813762664795,26069.9565410614,37174.47280883789
10000,10000,randomforest,ONNXGPU,3733.4189414978027,434.07654762268066,3552.40535736084,6732.119560241699,25556.51021003723,35841.08781814575
100000,100000,randomforest,ONNXGPU,3755.5346488952637,432.1868419647217,4015.6493186950684,6913.509845733643,24281.19707107544,35210.439682006836
103069,103069,randomforest,ONNXGPU,3712.6500606536865,428.4946918487549,4008.718490600586,6830.994367599487,27086.190700531006,37925.965785980225
100,100,randomforest,HummingbirdTVMGPU,3759.422540664673,435.2152347564697,495.2888488769531,51.71561241149902,34466.51601791382,35013.612031936646
1000,1000,randomforest,HummingbirdTVMGPU,3743.439197540283,433.1951141357422,282.43088722229004,51.42664909362793,38260.16163825989,38594.11311149597
10000,10000,randomforest,HummingbirdTVMGPU,3725.9035110473633,433.06851387023926,249.12023544311523,51.358938217163086,54537.004709243774,54837.5723361969
100000,100000,randomforest,HummingbirdTVMGPU,3734.150171279907,435.9009265899658,261.81483268737793,51.40566825866699,136017.10414886475,136330.411195755
103069,103069,randomforest,HummingbirdTVMGPU,3729.604959487915,432.06095695495605,235.44025421142578,55.44137954711914,115725.60977935791,116016.58630371094
100,100,randomforest,NvidiaFILGPU,3748.015880584717,438.95673751831055,916.8386459350586,25.18749237060547,6460.61897277832,7402.721881866455
1000,1000,randomforest,NvidiaFILGPU,3849.0853309631348,437.6239776611328,278.92446517944336,27.76932716369629,2923.250198364258,3230.024814605713
10000,10000,randomforest,NvidiaFILGPU,3760.899066925049,429.85987663269043,254.45985794067383,24.918556213378906,2916.789770126343,3196.2461471557617
100000,100000,randomforest,NvidiaFILGPU,3782.7818393707275,436.26976013183594,298.7680435180664,25.213241577148438,2923.6087799072266,3247.66206741333
103069,103069,randomforest,NvidiaFILGPU,3761.9454860687256,430.10640144348145,294.65413093566895,24.594783782958984,2892.030715942383,3211.3678455352783
100,100,xgboost,HummingbirdPytorchGPU,3755.3937435150146,357.9530715942383,988.8968467712402,51.161766052246094,74677.67906188965,75717.81539916992
1000,1000,xgboost,HummingbirdPytorchGPU,3740.9582138061523,304.7964572906494,672.2097396850586,51.31387710571289,74122.47633934021,74846.06885910034
10000,10000,xgboost,HummingbirdPytorchGPU,3754.971504211426,299.36695098876953,623.3956813812256,51.15771293640137,74647.75133132935,75322.37601280212
100000,100000,xgboost,HummingbirdPytorchGPU,3712.610960006714,302.0594120025635,649.4076251983643,51.459550857543945,75074.06711578369,75775.00820159912
103069,103069,xgboost,HummingbirdPytorchGPU,3704.195022583008,359.59625244140625,626.7247200012207,51.445960998535156,75044.0001487732,75722.25165367126
100,100,xgboost,HummingbirdTorchScriptGPU,3745.4981803894043,356.0917377471924,1549.9207973480225,51.560163497924805,73422.22881317139,75023.7820148468
1000,1000,xgboost,HummingbirdTorchScriptGPU,3759.5996856689453,357.8934669494629,1293.0710315704346,53.22742462158203,73307.33680725098,74653.71108055115
10000,10000,xgboost,HummingbirdTorchScriptGPU,3739.4607067108154,300.9207248687744,1532.7882766723633,53.8783073425293,73951.92456245422,75538.67173194885
100,100,xgboost,ONNXGPU,3719.005823135376,355.1502227783203,3902.5368690490723,6927.785873413086,20903.353929519653,31733.730792999268
1000,1000,xgboost,ONNXGPU,3833.333969116211,354.4454574584961,2853.2392978668213,6753.495693206787,20959.38992500305,30566.18309020996
10000,10000,xgboost,ONNXGPU,3747.4825382232666,357.1019172668457,2673.011541366577,6867.671728134155,19996.25277519226,29536.993265151978
100000,100000,xgboost,ONNXGPU,3728.6376953125,355.3624153137207,3462.435722351074,6750.240802764893,20646.618843078613,30859.35688018799
103069,103069,xgboost,ONNXGPU,3705.3961753845215,356.33039474487305,3481.065034866333,6725.525379180908,21019.325256347656,31225.980758666992
100,100,xgboost,HummingbirdTVMGPU,3759.7203254699707,355.19862174987793,477.7209758758545,51.57756805419922,153989.182472229,154518.57042312622
1000,1000,xgboost,HummingbirdTVMGPU,3726.948022842407,357.07640647888184,249.00460243225098,53.00402641296387,159959.57207679749,160261.6708278656
10000,10000,xgboost,HummingbirdTVMGPU,3925.80246925354,355.87334632873535,235.6564998626709,51.69057846069336,176505.10001182556,176792.53244400024
100000,100000,xgboost,HummingbirdTVMGPU,3715.137243270874,352.799654006958,235.75735092163086,54.04973030090332,255987.6093864441,256277.50253677368
103069,103069,xgboost,HummingbirdTVMGPU,3727.69832611084,354.59303855895996,190.1705265045166,51.40972137451172,177136.55829429626,177378.24296951294
100,100,xgboost,NvidiaFILGPU,3735.804557800293,359.1620922088623,819.2036151885986,23.720502853393555,2856.567621231079,3699.5720863342285
1000,1000,xgboost,NvidiaFILGPU,3715.2442932128906,358.17456245422363,266.7858600616455,23.45561981201172,2779.205799102783,3069.532632827759
10000,10000,xgboost,NvidiaFILGPU,3704.805850982666,357.35535621643066,230.86190223693848,23.539304733276367,2753.877878189087,3008.357524871826
100000,100000,xgboost,NvidiaFILGPU,3725.417137145996,358.57319831848145,243.48759651184082,23.514747619628906,2750.0476837158203,3017.1279907226562
103069,103069,xgboost,NvidiaFILGPU,3757.7261924743652,356.3222885131836,221.45557403564453,23.801088333129883,2754.145383834839,2999.4888305664062
100,100,xgboost,XGBoostGPU,3711.514711380005,351.2864112854004,36866.26052856445,51.241159439086914,0.0,36919.43693161011
1000,1000,xgboost,XGBoostGPU,3716.8617248535156,357.5289249420166,5376.442909240723,51.038265228271484,0.0,5429.506063461304
10000,10000,xgboost,XGBoostGPU,3728.4634113311768,361.4521026611328,2345.5417156219482,52.75678634643555,0.0,2400.369882583618
100000,100000,xgboost,XGBoostGPU,3747.572422027588,360.7022762298584,2149.867057800293,52.567243576049805,0.0,2204.3707370758057
103069,103069,xgboost,XGBoostGPU,3747.3881244659424,357.61117935180664,2105.881452560425,50.97556114196777,0.0,2158.855676651001
100,100,lightgbm,HummingbirdPytorchGPU,3735.3312969207764,823.7805366516113,964.4241333007812,55.98711967468262,23275.10356903076,24295.586109161377
1000,1000,lightgbm,HummingbirdPytorchGPU,3740.9071922302246,753.8278102874756,678.2436370849609,51.60641670227051,22822.97372817993,23552.89053916931
10000,10000,lightgbm,HummingbirdPytorchGPU,3753.03053855896,744.0979480743408,626.1904239654541,51.67889595031738,22937.034606933594,23614.97473716736
100000,100000,lightgbm,HummingbirdPytorchGPU,3783.53214263916,753.2296180725098,653.9657115936279,51.72157287597656,22803.41863632202,23509.17935371399
103069,103069,lightgbm,HummingbirdPytorchGPU,3781.06951713562,745.7833290100098,627.8843879699707,51.77783966064453,22984.482765197754,23664.21627998352
