query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,xgboost,HummingbirdPytorchGPU,18691.956758499146,203.446626663208,5193.397760391235,119.23623085021973,161063.3385181427,166376.04093551636
1000,1000,xgboost,HummingbirdPytorchGPU,18675.507307052612,207.54456520080566,609.1811656951904,127.08210945129395,4404.133558273315,5140.461444854736
10000,10000,xgboost,HummingbirdPytorchGPU,18608.67142677307,205.94286918640137,478.71851921081543,117.24305152893066,4368.008136749268,4964.031934738159
236750,236750,xgboost,HummingbirdPytorchGPU,18738.02399635315,206.08115196228027,212.05902099609375,116.47772789001465,4393.79620552063,4722.394704818726
100,100,xgboost,HummingbirdTorchScriptGPU,18687.257051467896,206.70437812805176,12016.948461532593,117.83623695373535,3892.322540283203,16027.178287506104
1000,1000,xgboost,HummingbirdTorchScriptGPU,18527.637243270874,208.48417282104492,1480.5703163146973,116.97554588317871,3168.5380935668945,4766.1452293396
10000,10000,xgboost,HummingbirdTorchScriptGPU,18716.037273406982,206.85887336730957,1869.6074485778809,122.31564521789551,3255.2640438079834,5247.251749038696
236750,236750,xgboost,HummingbirdTorchScriptGPU,18572.75390625,205.07287979125977,1234.3549728393555,121.48380279541016,4968.526124954224,6324.437618255615
100,100,xgboost,ONNXGPU,18691.893815994263,206.91752433776855,83140.09308815002,131.20198249816895,36994.25387382507,120265.62356948853
1000,1000,xgboost,ONNXGPU,18705.59334754944,210.13164520263672,1523.195505142212,128.3118724822998,469.3567752838135,2120.92661857605
10000,10000,xgboost,ONNXGPU,18626.685857772827,211.16280555725098,1735.161542892456,136.57617568969727,475.2662181854248,2347.066879272461
236750,236750,xgboost,ONNXGPU,18728.67202758789,210.3111743927002,1651.9804000854492,117.79952049255371,473.982572555542,2243.828058242798
100,100,xgboost,HummingbirdTVMGPU,18690.09041786194,209.36012268066406,1465.0466442108154,118.69955062866211,39209.71393585205,40793.54453086853
1000,1000,xgboost,HummingbirdTVMGPU,19152.985095977783,210.98613739013672,715.9466743469238,117.04802513122559,28640.615701675415,29473.689317703247
10000,10000,xgboost,HummingbirdTVMGPU,18940.195322036743,208.53662490844727,814.0513896942139,118.01862716674805,29170.9201335907,30103.06739807129
