query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,xgboost,XGBoostGPU,5160.967826843262,349.57098960876465,730147.3710536957,1080.6715488433838,0.0,731229.2702198029
1000,1000,xgboost,XGBoostGPU,5157.538175582886,349.70855712890625,74964.9612903595,1092.56911277771,0.0,76058.77995491028
10000,10000,xgboost,XGBoostGPU,5178.027629852295,348.27232360839844,9639.925956726074,1087.4111652374268,0.0,10728.514432907104
100000,100000,xgboost,XGBoostGPU,5193.627595901489,350.2633571624756,3734.7168922424316,1100.0471115112305,0.0,4836.063861846924
2200000,2200000,xgboost,XGBoostGPU,5215.639352798462,346.5240001678467,3402.7371406555176,1081.968069076538,0.0,4485.957145690918
