query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,xgboost,XGBoostGPU,5629.962205886841,290.355920791626,39685.51158905029,1170.7408428192139,0.0,40858.248710632324
1000,1000,xgboost,XGBoostGPU,4989.044904708862,205.88350296020508,5848.52409362793,1097.7375507354736,0.0,6948.251485824585
10000,10000,xgboost,XGBoostGPU,5019.688844680786,205.12914657592773,2613.025426864624,1087.597131729126,0.0,3702.564477920532
100000,100000,xgboost,XGBoostGPU,5030.495166778564,207.73029327392578,2237.287998199463,1083.9731693267822,0.0,3323.2624530792236
2200000,2200000,xgboost,XGBoostGPU,5032.083749771118,204.97465133666992,2415.4767990112305,1101.067304611206,0.0,3518.519878387451
