query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
100,100,xgboost,XGBoostGPU,7761.68155670166,392.60053634643555,39867.069244384766,1274.5893001556396,0.0,41142.85445213318
1000,1000,xgboost,XGBoostGPU,5011.181354522705,212.0351791381836,5811.851978302002,1095.7400798797607,0.0,6908.774137496948
10000,10000,xgboost,XGBoostGPU,4966.432094573975,211.867094039917,2616.1928176879883,1234.2073917388916,0.0,3851.5353202819824
100000,100000,xgboost,XGBoostGPU,5150.270938873291,212.5251293182373,2223.2987880706787,1102.301836013794,0.0,3326.7738819122314
2200000,2200000,xgboost,XGBoostGPU,5160.239458084106,212.1593952178955,2395.840883255005,1081.5818309783936,0.0,3478.614568710327
