query size,batch_size,model,framework,data loading time,sklearn loading time,inference time,result writing time,conversion time,total framework time
1000,1000,xgboost,Sklearn,91820.2097415924,3019.1755294799805,25391.666889190674,1520.9448337554932,0.0,26912.66179084778
1,1,lightgbm,Sklearn,5848.519563674927,21525.793313980103,1153802.4897575378,1816.5781497955322,0.0,1155619.1275119781
10,10,lightgbm,Sklearn,5851.5284061431885,690.2446746826172,143393.3389186859,1751.7600059509277,0.0,145145.15566825867
100,100,lightgbm,Sklearn,5851.710796356201,689.5768642425537,43524.53541755676,1685.4159832000732,0.0,45210.00933647156
1000,1000,lightgbm,Sklearn,5983.5779666900635,708.9393138885498,33006.36911392212,1681.9028854370117,0.0,34688.331842422485
10000,10000,lightgbm,Sklearn,5800.899028778076,688.2054805755615,32106.577157974243,1678.1964302062988,0.0,33784.834146499634
100000,100000,lightgbm,Sklearn,5824.558734893799,686.3081455230713,31643.972396850586,1878.117322921753,0.0,33522.15647697449
2200000,2200000,lightgbm,Sklearn,5882.914781570435,693.7282085418701,31472.106218338013,1906.4340591430664,0.0,33378.61633300781
1,1,lightgbm,TreeLite,5836.591005325317,693.5393810272217,416772.80926704407,5717.725515365601,1.1889934539794922,422491.78814888
10,10,lightgbm,TreeLite,5875.759124755859,703.2136917114258,97311.08498573303,1871.0615634918213,1.1341571807861328,99183.37035179138
100,100,lightgbm,TreeLite,5851.83572769165,691.4839744567871,34208.96935462952,1904.7760963439941,1.1630058288574219,36115.00310897827
1000,1000,lightgbm,TreeLite,5923.696994781494,704.8764228820801,27126.567125320435,1874.1109371185303,1.161813735961914,29001.944541931152
10000,10000,lightgbm,TreeLite,5959.939956665039,700.1535892486572,26580.857515335083,1875.321626663208,1.2085437774658203,28457.479238510132
100000,100000,lightgbm,TreeLite,5841.70126914978,705.0392627716064,26527.9643535614,1807.1036338806152,1.089334487915039,28339.23316001892
2200000,2200000,lightgbm,TreeLite,5822.941064834595,689.6212100982666,26601.97877883911,1684.190034866333,1.1303424835205078,28299.295902252197
1,1,lightgbm,HummingbirdPytorchCPU,5887.062072753906,711.226224899292,1474849.4522571564,1728.3780574798584,72014.26458358765,1548592.1592712402
10,10,lightgbm,HummingbirdPytorchCPU,5939.003944396973,689.8651123046875,230825.18339157104,1770.202875137329,9813.880443572998,242409.3291759491
100,100,lightgbm,HummingbirdPytorchCPU,5844.760894775391,708.3675861358643,95216.60232543945,1745.6607818603516,10051.554441452026,107013.88955116272
1000,1000,lightgbm,HummingbirdPytorchCPU,5844.627380371094,702.1567821502686,47253.61919403076,1800.4889488220215,9723.403692245483,58777.584075927734
10000,10000,lightgbm,HummingbirdPytorchCPU,5837.890148162842,702.1350860595703,114404.50358390808,1803.8113117218018,9893.673181533813,126102.05340385437
100000,100000,lightgbm,HummingbirdPytorchCPU,5891.6990756988525,702.5229930877686,134010.1466178894,1711.7564678192139,9701.543807983398,145423.51579666138
2200000,2200000,lightgbm,HummingbirdPytorchCPU,5769.368410110474,691.9307708740234,133876.403093338,1717.6671028137207,9801.942110061646,145396.09241485596
1,1,lightgbm,HummingbirdTorchScriptCPU,5831.484794616699,690.6921863555908,749053.388595581,1708.1727981567383,10340.269327163696,761101.8946170807
10,10,lightgbm,HummingbirdTorchScriptCPU,5801.576852798462,696.2277889251709,126784.57474708557,1871.0026741027832,9985.809803009033,138641.44849777222
100,100,lightgbm,HummingbirdTorchScriptCPU,5857.967853546143,686.6812705993652,61833.608865737915,1760.0212097167969,9951.37333869934,73545.07446289062
1000,1000,lightgbm,HummingbirdTorchScriptCPU,6022.849559783936,706.7763805389404,38748.82459640503,1739.5145893096924,10166.403532028198,50654.81472015381
10000,10000,lightgbm,HummingbirdTorchScriptCPU,6016.717195510864,704.2737007141113,84943.4061050415,1761.9447708129883,12992.963552474976,99698.41885566711
100000,100000,lightgbm,HummingbirdTorchScriptCPU,5864.235162734985,692.2681331634521,107589.36619758606,1685.5902671813965,40963.53626251221,150238.5597229004
2200000,2200000,lightgbm,HummingbirdTorchScriptCPU,5825.178623199463,693.9759254455566,106552.05416679382,1733.703374862671,677838.7002944946,786124.5374679565
1,1,lightgbm,HummingbirdTVMCPU,5960.248708724976,691.3418769836426,1129302.0741939545,1958.4929943084717,35750.783920288086,1167011.423110962
10,10,lightgbm,HummingbirdTVMCPU,6027.265548706055,702.6598453521729,151927.40511894226,1921.3972091674805,17139.479160308838,170988.35563659668
100,100,lightgbm,HummingbirdTVMCPU,6015.336275100708,708.0285549163818,37004.9614906311,1896.5859413146973,16551.219701766968,55452.84056663513
1000,1000,lightgbm,HummingbirdTVMCPU,5930.195569992065,688.4162425994873,25592.722177505493,1880.5828094482422,16807.596921920776,44280.97605705261
10000,10000,lightgbm,HummingbirdTVMCPU,5996.756553649902,703.6664485931396,24944.78464126587,1849.2212295532227,19322.23653793335,46116.31679534912
100000,100000,lightgbm,HummingbirdTVMCPU,5845.395803451538,690.1552677154541,24455.803394317627,1866.819143295288,47259.775161743164,73582.48353004456
2200000,2200000,lightgbm,HummingbirdTVMCPU,5846.027374267578,690.0715827941895,26734.83443260193,1546.750783920288,685819.1366195679,714100.8188724518
1,1,lightgbm,ONNXCPU,5848.898887634277,701.568603515625,121364.81547355652,1542.0715808868408,877.2275447845459,123784.19160842896
10,10,lightgbm,ONNXCPU,5903.64146232605,708.5025310516357,299756.3645839691,1698.0128288269043,496.26731872558594,301950.7095813751
100,100,lightgbm,ONNXCPU,5809.9024295806885,696.1853504180908,15970.124244689941,1689.6345615386963,465.21449089050293,18125.049352645874
1000,1000,lightgbm,ONNXCPU,5818.020343780518,703.9706707000732,12678.942203521729,1979.6020984649658,455.52897453308105,15114.147663116455
10000,10000,lightgbm,ONNXCPU,5830.920696258545,692.9988861083984,11930.795192718506,1657.0849418640137,457.6108455657959,14045.568227767944
100000,100000,lightgbm,ONNXCPU,6001.01900100708,704.9641609191895,11474.015951156616,1692.0380592346191,464.9322032928467,13631.054639816284
2200000,2200000,lightgbm,ONNXCPU,5993.574619293213,706.279993057251,12059.483289718628,1700.7172107696533,470.74389457702637,14231.02331161499
1,1,lightgbm,LightGBM,5828.725576400757,689.9352073669434,686123.5332489014,1690.690517425537,57.79290199279785,687872.0815181732
10,10,lightgbm,LightGBM,5885.7738971710205,707.7808380126953,95379.32443618774,1563.0624294281006,57.91640281677246,97000.36311149597
100,100,lightgbm,LightGBM,5840.324401855469,695.7974433898926,38419.48962211609,1471.2319374084473,57.28483200073242,39948.07052612305
1000,1000,lightgbm,LightGBM,5798.222064971924,694.1030025482178,33209.14030075073,1673.7196445465088,57.364463806152344,34940.29188156128
10000,10000,lightgbm,LightGBM,5802.307844161987,705.3709030151367,32861.61923408508,1589.2577171325684,56.70619010925293,34507.64989852905
100000,100000,lightgbm,LightGBM,5793.179273605347,696.6714859008789,32606.644868850708,1536.9346141815186,56.14447593688965,34199.787616729736
2200000,2200000,lightgbm,LightGBM,5960.789918899536,696.8228816986084,32605.643272399902,1589.0262126922607,57.24382400512695,34251.986503601074
1000,1000,xgboost,Sklearn,6025.412082672119,189.65387344360352,26294.999599456787,1584.6564769744873,0.0,27879.71258163452
1,1,lightgbm,Lleaves,5905.407905578613,714.5540714263916,648891.7081356049,1740.2098178863525,703632.1549415588,1354264.1382217407
10,10,lightgbm,Lleaves,6055.1393032073975,719.8634147644043,190586.19022369385,2007.439374923706,724861.7713451385,917455.4650783539
100,100,lightgbm,Lleaves,5978.649377822876,692.4712657928467,40788.26189041138,1546.6902256011963,693950.9754180908,736285.9952449799
1000,1000,lightgbm,Lleaves,6023.350477218628,731.7774295806885,12460.495233535767,1689.0437602996826,692264.3938064575,706414.0026569366
10000,10000,lightgbm,Lleaves,6007.845640182495,688.1654262542725,7903.495788574219,1778.3434391021729,672551.9847869873,682233.8967323303
100000,100000,lightgbm,Lleaves,5870.105981826782,716.6533470153809,6887.869834899902,1806.7851066589355,714143.4462070465,722838.1972312927
2200000,2200000,lightgbm,Lleaves,6074.11789894104,709.7411155700684,7109.543323516846,1729.280948638916,701746.5305328369,710585.435628891
